tt0035984,8,nm0005993,composer,""
tt0035993,9,nm0804244,composer,""
tt0036001,9,nm0006270,composer,""
tt0036009,8,nm0006203,composer,""
tt0036022,9,nm0006307,composer,""
tt0036036,9,nm0954632,composer,""
tt0036037,8,nm0005987,composer,""
tt0036038,9,nm0770127,composer,""
tt0036044,10,nm0002202,composer,""
tt0036046,8,nm0258775,composer,""
tt0036051,10,nm0723648,composer,""
tt0036065,9,nm0005993,composer,""
tt0036067,8,nm0288277,composer,""
tt0036092,10,nm0002202,composer,""
tt0036094,9,nm0486075,composer,""
tt0036098,9,nm0005945,composer,""
tt0036103,10,nm0006152,composer,""
tt0036104,10,nm0002202,composer,""
tt0036112,7,nm0336434,composer,""
tt0036120,9,nm0005945,composer,""
tt0036135,10,nm0539851,composer,""
tt0036142,9,nm0363316,composer,""
tt0036161,8,nm0006101,composer,""
tt0036166,9,nm0000070,composer,""
tt0036170,8,nm0000055,composer,""
tt0036182,10,nm0000055,composer,""
tt0036184,9,nm0410267,composer,""
tt0036191,10,nm0003170,composer,""
tt0036203,10,nm0006128,composer,""
tt0036204,8,nm0339346,composer,""
tt0036208,10,nm0000082,composer,""
tt0036210,8,nm0176101,composer,""
tt0036217,9,nm0178716,composer,""
tt0036230,10,nm0000077,composer,""
tt0036241,9,nm0000082,composer,""
tt0036244,8,nm0006203,composer,""
tt0036249,7,nm0934819,composer,""
tt0036255,9,nm0200549,composer,""
tt0036259,9,nm0002202,composer,""
tt0036265,9,nm0006125,composer,""
tt0036277,7,nm0006130,composer,""
tt0036316,8,nm0005981,composer,""
tt0036316,9,nm0006057,composer,""
tt0036323,10,nm0000067,composer,""
tt0036328,10,nm0006125,composer,""
tt0036341,9,nm0002202,composer,""
tt0036349,9,nm0804244,composer,""
tt0036356,8,nm0336434,composer,""
tt0036367,8,nm0000067,composer,""
tt0036376,9,nm0006270,composer,""
tt0036377,9,nm0000055,composer,""
tt0036384,8,nm0723648,composer,""
tt0036392,8,nm0891002,composer,""
tt0036395,9,nm0005945,composer,""
tt0036395,10,nm0006287,composer,""
tt0036397,7,nm0723648,composer,""
tt0036398,9,nm0200549,composer,""
tt0036400,8,nm0840668,composer,""
tt0036407,10,nm0006125,composer,""
tt0036418,8,nm0363316,composer,""
tt0036423,8,nm0911518,composer,""
tt0036426,9,nm0006087,composer,""
tt0036431,7,nm0674142,composer,""
tt0036433,8,nm0006307,composer,""
tt0036443,10,nm0006057,composer,""
tt0036449,10,nm0006203,composer,""
tt0036483,9,nm0744021,composer,""
tt0036484,9,nm0297914,composer,""
tt0036486,7,nm0241483,composer,""
tt0036490,8,nm0351853,composer,""
tt0036515,9,nm0000070,composer,""
tt0036518,9,nm0804244,composer,""
tt0036526,9,nm0500506,composer,""
tt0036529,10,nm0006323,composer,""
tt0036533,10,nm0005956,composer,""
tt0036534,9,nm0804244,composer,""
tt0036549,9,nm0662155,composer,""
tt0036552,9,nm0005956,composer,""
tt0036553,8,nm0000082,composer,""
tt0036566,8,nm0005952,composer,""
tt0036575,8,nm0004065,composer,""
tt0036577,8,nm0006064,composer,""
tt0036579,9,nm0002202,composer,""
tt0036581,9,nm0006324,composer,""
tt0036582,10,nm0000070,composer,""
tt0036591,8,nm0911518,composer,""
tt0036596,9,nm0344402,composer,""
tt0036599,9,nm0000082,composer,""
tt0036600,9,nm0000082,composer,""
tt0036606,9,nm0572820,composer,""
tt0036613,9,nm0000070,composer,""
tt0036640,9,nm0811023,composer,""
tt0036641,9,nm0006157,composer,""
tt0036651,10,nm0006287,composer,""
tt0036653,10,nm0258775,composer,""
tt0036671,10,nm0002202,composer,""
tt0036672,10,nm0006323,composer,""
tt0036695,7,nm0336434,composer,""
tt0036696,10,nm0005956,composer,""
tt0036699,9,nm0486075,composer,""
tt0036705,10,nm0489967,composer,""
tt0036709,10,nm0489967,composer,""
tt0036711,9,nm0006270,composer,""
tt0036714,8,nm0704226,composer,""
tt0036715,9,nm0911518,composer,""
tt0036716,10,nm0911518,composer,""
tt0036733,9,nm0002202,composer,""
tt0036736,9,nm0241483,composer,""
tt0036741,7,nm0489967,composer,""
tt0036748,8,nm0005945,composer,""
tt0036757,10,nm0804244,composer,""
tt0036767,7,nm0006297,composer,""
tt0036775,8,nm0000067,composer,""
tt0036776,10,nm0006037,composer,""
tt0036782,8,nm0091906,composer,""
tt0036791,9,nm0349751,composer,""
tt0036793,8,nm0111004,composer,""
tt0036803,9,nm0006203,composer,""
tt0036807,8,nm0002202,composer,""
tt0036809,10,nm0002202,composer,""
tt0036814,10,nm0539851,composer,""
tt0036818,7,nm0005968,composer,""
tt0036824,10,nm0770127,composer,""
tt0036835,10,nm0006101,composer,""
tt0036838,8,nm0006114,composer,""
tt0036840,8,nm0000082,composer,""
tt0036859,10,nm0811023,composer,""
tt0036864,8,nm0006275,composer,""
tt0036868,9,nm0006087,composer,""
tt0036877,7,nm0006064,composer,""
tt0036882,7,nm0006057,composer,""
tt0036891,6,nm0006128,composer,""
tt0036892,10,nm0584965,composer,""
tt0036910,8,nm0006338,composer,""
tt0036914,9,nm0742219,composer,""
tt0036926,9,nm0006087,composer,""
tt0036929,10,nm0075340,composer,""
tt0036930,9,nm0000067,composer,""
tt0036931,9,nm0006270,composer,""
tt0036940,10,nm0005945,composer,""
tt0036947,8,nm0840668,composer,""
tt0036950,7,nm0804165,composer,""
tt0036951,9,nm0006323,composer,""
tt0036952,9,nm0000077,composer,""
tt0036955,8,nm0006203,composer,""
tt0036959,8,nm0006270,composer,""
tt0036972,10,nm0006123,composer,""
tt0036983,9,nm0000055,composer,""
tt0036984,9,nm0006307,composer,""
tt0036999,9,nm0770127,composer,""
tt0037000,10,nm0006040,composer,""
tt0037001,9,nm0336700,composer,""
tt0037017,10,nm0006087,composer,""
tt0037024,9,nm0006087,composer,""
tt0037029,10,nm0061074,composer,""
tt0037034,10,nm0006128,composer,""
tt0037038,9,nm0005956,composer,""
tt0037048,10,nm0002202,composer,""
tt0037054,8,nm0231769,composer,""
tt0037055,9,nm0006037,composer,""
tt0037056,9,nm0002202,composer,""
tt0037068,9,nm0578236,composer,""
tt0037068,10,nm0578968,composer,""
tt0037075,8,nm0000082,composer,""
tt0037077,6,nm0103475,composer,""
tt0037077,7,nm0795640,composer,""
tt0037094,9,nm0000077,composer,""
tt0037101,9,nm0002202,composer,""
tt0037105,10,nm0363316,composer,""
tt0037115,8,nm0821503,composer,""
tt0037124,9,nm0006275,composer,""
tt0037130,9,nm0363316,composer,""
tt0037135,8,nm0006058,composer,""
tt0037136,10,nm0006324,composer,""
tt0037149,7,nm0005944,composer,""
tt0037151,10,nm0489967,composer,""
tt0037154,9,nm0005971,composer,""
tt0037158,9,nm0006128,composer,""
tt0037167,9,nm0002202,composer,""
tt0037190,7,nm0000082,composer,""
tt0037197,9,nm0000055,composer,""
tt0037205,7,nm0796063,composer,""
tt0037219,10,nm0005997,composer,""
tt0037232,10,nm0006064,composer,""
tt0037244,10,nm0006270,composer,""
tt0037253,10,nm0006275,composer,""
tt0037256,10,nm0811023,composer,""
tt0037261,10,nm0689397,composer,""
tt0037263,9,nm0002202,composer,""
tt0037280,10,nm0000070,composer,""
tt0037310,9,nm0006040,composer,""
tt0037325,10,nm0354531,composer,""
tt0037326,10,nm0000055,composer,""
tt0037330,10,nm0804244,composer,""
tt0037332,7,nm0955581,composer,""
tt0037343,10,nm0002202,composer,""
tt0037346,10,nm0000710,composer,""
tt0037352,6,nm0582952,composer,""
tt0037366,10,nm0006307,composer,""
tt0037373,10,nm0006287,composer,""
tt0037379,8,nm0005987,composer,""
tt0037380,10,nm0125995,composer,""
tt0037384,10,nm0006128,composer,""
tt0037387,10,nm0749600,composer,""
tt0037414,10,nm0006037,composer,""
tt0037415,9,nm0000082,composer,""
tt0037423,7,nm0451954,composer,""
tt0037426,7,nm0691335,composer,""
tt0037428,9,nm0000077,composer,""
tt0037438,8,nm0584965,composer,""
tt0037439,7,nm0336434,composer,""
tt0037449,10,nm0005944,composer,""
tt0037465,8,nm0000055,composer,""
tt0037467,9,nm0741328,composer,""
tt0037469,8,nm0486075,composer,""
tt0037470,9,nm0000067,composer,""
tt0037476,10,nm0006275,composer,""
tt0037491,8,nm0541517,composer,""
tt0037498,10,nm0006130,composer,""
tt0037508,8,nm0486075,composer,""
tt0037515,8,nm0005997,composer,""
tt0037522,10,nm0002202,composer,""
tt0037527,8,nm0805093,composer,""
tt0037534,10,nm0000055,composer,""
tt0037536,7,nm0006040,composer,""
tt0037538,10,nm0002202,composer,""
tt0037539,7,nm0006147,composer,""
tt0037549,9,nm0002202,composer,""
tt0037559,9,nm0363316,composer,""
tt0037563,10,nm0005987,composer,""
tt0037570,8,nm0709319,composer,""
tt0037576,9,nm0418205,composer,""
tt0037588,8,nm0770127,composer,""
tt0037593,10,nm0363316,composer,""
tt0037607,10,nm0006203,composer,""
tt0037610,8,nm0000077,composer,""
tt0037614,10,nm0000070,composer,""
tt0037622,9,nm0338948,composer,""
tt0037627,9,nm0770127,composer,""
tt0037630,9,nm0198398,composer,""
tt0037632,10,nm0006037,composer,""
tt0037634,10,nm0811023,composer,""
tt0037638,9,nm0258775,composer,""
tt0037642,9,nm0002202,composer,""
tt0037644,10,nm0006323,composer,""
tt0037645,9,nm0443033,composer,""
tt0037648,9,nm0443033,composer,""
tt0037652,6,nm0616333,composer,""
tt0037671,10,nm0002202,composer,""
tt0037674,8,nm0006320,composer,""
tt0037677,10,nm0006037,composer,""
tt0037690,10,nm0006275,composer,""
tt0037691,8,nm0000710,composer,""
tt0037701,8,nm0363316,composer,""
tt0037711,8,nm0354531,composer,""
tt0037714,5,nm0075081,composer,""
tt0037714,6,nm0907168,composer,""
tt0037721,8,nm0804244,composer,""
tt0037748,10,nm0005944,composer,""
tt0037756,8,nm0005945,composer,""
tt0037761,10,nm0002136,composer,""
tt0037769,9,nm0006303,composer,""
tt0037776,10,nm0811023,composer,""
tt0037786,9,nm0368943,composer,""
tt0037790,10,nm0000077,composer,""
tt0037791,10,nm0000077,composer,""
tt0037795,10,nm0005987,composer,""
tt0037800,7,nm0336434,composer,""
tt0037801,10,nm0172141,composer,""
tt0037820,9,nm0363316,composer,""
tt0037824,6,nm0006241,composer,""
tt0037826,9,nm0867846,composer,""
tt0037829,8,nm0006058,composer,""
tt0037832,10,nm0363316,composer,""
tt0037840,10,nm0005987,composer,""
tt0037843,9,nm0811023,composer,""
tt0037848,7,nm0006128,composer,""
tt0037849,9,nm0000082,composer,""
tt0037855,5,nm0907168,composer,""
tt0037859,10,nm0000067,composer,""
tt0037865,9,nm0000055,composer,""
tt0037870,10,nm0005956,composer,""
tt0037884,8,nm0000067,composer,""
tt0037885,9,nm0000082,composer,""
tt0037892,9,nm0363316,composer,""
tt0037893,8,nm0354531,composer,""
tt0037906,9,nm0000082,composer,""
tt0037918,8,nm0354531,composer,""
tt0037923,10,nm0006203,composer,""
tt0037936,8,nm0780020,composer,""
tt0037936,9,nm0866446,composer,""
tt0037943,8,nm0930240,composer,""
tt0037946,10,nm0005987,composer,""
tt0037950,8,nm0005944,composer,""
tt0037954,10,nm0000077,composer,""
tt0037960,8,nm0489967,composer,""
tt0037963,9,nm0006147,composer,""
tt0037966,8,nm0804165,composer,""
tt0037980,8,nm0662155,composer,""
tt0037981,9,nm0006054,composer,""
tt0037985,8,nm0354531,composer,""
tt0037988,8,nm0006307,composer,""
tt0037990,9,nm0006130,composer,""
tt0037991,9,nm0218832,composer,""
tt0038000,10,nm0000077,composer,""
tt0038032,9,nm0363316,composer,""
tt0038038,9,nm0000070,composer,""
tt0038045,10,nm0338004,composer,""
tt0038046,9,nm0911518,composer,""
tt0038047,7,nm0006040,composer,""
tt0038053,9,nm0000070,composer,""
tt0038055,8,nm0489967,composer,""
tt0038057,9,nm0006270,composer,""
tt0038091,10,nm0002202,composer,""
tt0038097,9,nm0006307,composer,""
tt0038108,9,nm0006058,composer,""
tt0038126,9,nm0258775,composer,""
tt0038134,8,nm0006259,composer,""
tt0038146,9,nm0006011,composer,""
tt0038151,10,nm0006275,composer,""
tt0038155,10,nm0556280,composer,""
tt0038164,9,nm0002202,composer,""
tt0038165,10,nm0804165,composer,""
tt0038172,10,nm0006203,composer,""
tt0038182,9,nm0369075,composer,""
tt0038196,9,nm0489225,composer,""
tt0038199,10,nm0002202,composer,""
tt0038205,10,nm0006324,composer,""
tt0038206,8,nm0251516,composer,""
tt0038213,10,nm0006307,composer,""
tt0038219,6,nm0616333,composer,""
tt0038228,8,nm0798186,composer,""
tt0038235,8,nm0723648,composer,""
tt0038238,10,nm0111004,composer,""
tt0038241,9,nm0006275,composer,""
tt0038243,9,nm0811023,composer,""
tt0038256,10,nm0006147,composer,""
tt0038258,10,nm0687570,composer,""
tt0038263,9,nm0000082,composer,""
tt0038268,8,nm0840668,composer,""
tt0038275,10,nm0660809,composer,""
tt0038279,9,nm0005987,composer,""
tt0038284,9,nm0005993,composer,""
tt0038284,10,nm0006100,composer,""
tt0038285,9,nm0489967,composer,""
tt0038289,9,nm0005944,composer,""
tt0038300,9,nm0006323,composer,""
tt0038303,10,nm0002136,composer,""
tt0038319,10,nm0811023,composer,""
tt0038334,7,nm0061713,composer,""
tt0038338,10,nm0000070,composer,""
tt0038341,9,nm0000067,composer,""
tt0038342,10,nm0561963,composer,""
tt0038343,8,nm0002202,composer,""
tt0038348,8,nm0005952,composer,""
tt0038354,10,nm0111004,composer,""
tt0038355,10,nm0000070,composer,""
tt0038360,9,nm0804244,composer,""
tt0038361,10,nm0006323,composer,""
tt0038363,9,nm0005941,composer,""
tt0038381,8,nm0006287,composer,""
tt0038383,9,nm0006130,composer,""
tt0038390,7,nm0005952,composer,""
tt0038392,10,nm0000082,composer,""
tt0038394,8,nm0168731,composer,""
tt0038396,10,nm0712712,composer,""
tt0038402,7,nm0005988,composer,""
tt0038409,9,nm0584965,composer,""
tt0038411,8,nm0363316,composer,""
tt0038415,9,nm0006130,composer,""
tt0038419,10,nm0006203,composer,""
tt0038420,9,nm0811023,composer,""
tt0038427,8,nm0005973,composer,""
tt0038427,9,nm0006147,composer,""
tt0038429,10,nm0363316,composer,""
tt0038433,6,nm0616333,composer,""
tt0038434,9,nm0006275,composer,""
tt0038455,8,nm0006323,composer,""
tt0038458,10,nm0006058,composer,""
tt0038461,10,nm0006157,composer,""
tt0038466,8,nm0006343,composer,""
tt0038468,9,nm0902553,composer,""
tt0038470,9,nm0826023,composer,""
tt0038472,9,nm0006006,composer,""
tt0038474,10,nm0006157,composer,""
tt0038476,10,nm0006011,composer,""
tt0038482,7,nm0465887,composer,""
tt0038482,8,nm0771427,composer,""
tt0038492,7,nm0000055,composer,""
tt0038497,9,nm0248639,composer,""
tt0038497,10,nm0473184,composer,""
tt0038498,10,nm0005965,composer,""
tt0038510,8,nm0379836,composer,""
tt0038517,7,nm0006287,composer,""
tt0038518,10,nm0006275,composer,""
tt0038520,9,nm0941092,composer,""
tt0038532,9,nm0006006,composer,""
tt0038533,8,nm0590259,composer,""
tt0038547,9,nm0465859,composer,""
tt0038549,9,nm0006275,composer,""
tt0038575,7,nm0855720,composer,""
tt0038577,8,nm0005944,composer,""
tt0038578,9,nm0006307,composer,""
tt0038593,8,nm0005988,composer,""
tt0038598,9,nm0813967,composer,""
tt0038611,7,nm0006049,composer,""
tt0038613,9,nm0005987,composer,""
tt0038615,10,nm0006287,composer,""
tt0038631,10,nm7347904,composer,""
tt0038646,6,nm0251814,composer,""
tt0038648,10,nm0005987,composer,""
tt0038652,10,nm0006130,composer,""
tt0038662,9,nm0038304,composer,""
tt0038663,8,nm0414202,composer,""
tt0038666,8,nm0796063,composer,""
tt0038675,9,nm0902553,composer,""
tt0038676,8,nm0006314,composer,""
tt0038680,10,nm0363316,composer,""
tt0038688,7,nm0554353,composer,""
tt0038700,9,nm0002202,composer,""
tt0038705,8,nm0006270,composer,""
tt0038706,7,nm0006103,composer,""
tt0038711,9,nm0598378,composer,""
tt0038711,10,nm0927484,composer,""
tt0038714,7,nm0006049,composer,""
tt0038715,8,nm0006270,composer,""
tt0038727,10,nm0000055,composer,""
tt0038728,8,nm0592520,composer,""
tt0038733,7,nm0336434,composer,""
tt0038739,10,nm0811023,composer,""
tt0038752,8,nm0006257,composer,""
tt0038761,8,nm0465859,composer,""
tt0038762,10,nm0006203,composer,""
tt0038765,9,nm0000070,composer,""
tt0038777,10,nm0418205,composer,""
tt0038778,10,nm0804244,composer,""
tt0038780,8,nm0006037,composer,""
tt0038782,10,nm0363316,composer,""
tt0038784,9,nm0827780,composer,""
tt0038787,9,nm0002202,composer,""
tt0038794,7,nm0005945,composer,""
tt0038794,8,nm0006257,composer,""
tt0038795,9,nm0006157,composer,""
tt0038810,8,nm0038304,composer,""
tt0038813,10,nm0006165,composer,""
tt0038821,7,nm0409871,composer,""
tt0038824,9,nm0927484,composer,""
tt0038826,10,nm0006323,composer,""
tt0038830,6,nm0907168,composer,""
tt0038832,9,nm0006130,composer,""
tt0038841,9,nm0091906,composer,""
tt0038853,8,nm0006158,composer,""
tt0038854,10,nm0005956,composer,""
tt0038863,6,nm0006011,composer,""
tt0038870,8,nm0554353,composer,""
tt0038873,9,nm0000055,composer,""
tt0038877,7,nm0130065,composer,""
tt0038878,10,nm0006275,composer,""
tt0038889,9,nm0005988,composer,""
tt0038890,9,nm0744021,composer,""
tt0038891,10,nm0000065,composer,""
tt0038905,10,nm0006275,composer,""
tt0038908,9,nm0006058,composer,""
tt0038911,7,nm0712712,composer,""
tt0038922,10,nm0006203,composer,""
tt0038924,8,nm0006082,composer,""
tt0038927,10,nm0006037,composer,""
tt0038937,10,nm0005987,composer,""
tt0038938,9,nm0811023,composer,""
tt0038948,9,nm0849820,composer,""
tt0038956,10,nm0006104,composer,""
tt0038958,10,nm0006087,composer,""
tt0038959,10,nm0006270,composer,""
tt0038973,6,nm0005947,composer,""
tt0038975,8,nm0002202,composer,""
tt0038982,8,nm0006275,composer,""
tt0038984,9,nm0000070,composer,""
tt0038988,9,nm0000067,composer,""
tt0038991,10,nm0006147,composer,""
tt0039000,9,nm0005945,composer,""
tt0039001,7,nm0775082,composer,""
tt0039004,9,nm0005952,composer,""
tt0039011,9,nm0006275,composer,""
tt0039020,8,nm0005947,composer,""
tt0039029,9,nm0006037,composer,""
tt0039031,10,nm0006147,composer,""
tt0039036,9,nm0363316,composer,""
tt0039037,10,nm0006259,composer,""
tt0039040,9,nm0000082,composer,""
tt0039041,9,nm0000070,composer,""
tt0039053,9,nm0006130,composer,""
tt0039055,10,nm0005956,composer,""
tt0039056,9,nm0000082,composer,""
tt0039061,9,nm0006131,composer,""
tt0039073,9,nm0811023,composer,""
tt0039074,8,nm0595099,composer,""
tt0039074,9,nm0651527,composer,""
tt0039080,9,nm0006130,composer,""
tt0039087,10,nm0709319,composer,""
tt0039090,8,nm0369075,composer,""
tt0039098,9,nm0002202,composer,""
tt0039101,9,nm0006323,composer,""
tt0039110,10,nm0002202,composer,""
tt0039111,10,nm0006307,composer,""
tt0039112,9,nm0006082,composer,""
tt0039118,8,nm2121393,composer,""
tt0039132,6,nm0473053,composer,""
tt0039133,9,nm0130065,composer,""
tt0039135,8,nm0005952,composer,""
tt0039150,9,nm0766638,composer,""
tt0039152,6,nm0006119,composer,""
tt0039154,8,nm0455836,composer,""
tt0039155,8,nm0198398,composer,""
tt0039160,8,nm0005956,composer,""
tt0039169,8,nm0363316,composer,""
tt0039170,8,nm0130065,composer,""
tt0039174,7,nm0489967,composer,""
tt0039178,9,nm0005945,composer,""
tt0039187,9,nm0130065,composer,""
tt0039188,8,nm0005987,composer,""
tt0039192,8,nm0247460,composer,""
tt0039196,10,nm0006037,composer,""
tt0039198,8,nm0258775,composer,""
tt0039204,8,nm0006087,composer,""
tt0039208,9,nm0005987,composer,""
tt0039211,10,nm0006275,composer,""
tt0039213,9,nm0130065,composer,""
tt0039217,10,nm0005987,composer,""
tt0039220,9,nm0561963,composer,""
tt0039224,9,nm0000067,composer,""
tt0039230,10,nm0128248,composer,""
tt0039231,6,nm0443190,composer,""
tt0039234,9,nm0006011,composer,""
tt0039235,7,nm0000082,composer,""
tt0039243,10,nm0000055,composer,""
tt0039245,10,nm0496368,composer,composer
tt0039250,10,nm0002202,composer,""
tt0039255,9,nm0006007,composer,""
tt0039260,10,nm0000070,composer,""
tt0039281,9,nm0172141,composer,""
tt0039288,9,nm0000077,composer,""
tt0039296,8,nm0006158,composer,""
tt0039297,9,nm0006082,composer,""
tt0039299,9,nm0006006,composer,""
tt0039301,10,nm0811023,composer,""
tt0039302,8,nm0000077,composer,""
tt0039304,9,nm0006082,composer,""
tt0039307,9,nm0006040,composer,""
tt0039310,9,nm0076231,composer,""
tt0039311,10,nm0000067,composer,""
tt0039313,10,nm0006275,composer,""
tt0039317,8,nm0006275,composer,""
tt0039318,8,nm0128248,composer,""
tt0039321,9,nm0006275,composer,""
tt0039330,9,nm0355138,composer,""
tt0039335,10,nm0000067,composer,""
tt0039340,10,nm0032335,composer,""
tt0039341,8,nm0779608,composer,""
tt0039342,9,nm0059550,composer,""
tt0039342,10,nm0223954,composer,""
tt0039344,9,nm0078774,composer,""
tt0039349,8,nm0804244,composer,""
tt0039351,8,nm0954632,composer,""
tt0039357,10,nm0006157,composer,""
tt0039360,8,nm0804244,composer,""
tt0039361,8,nm0006104,composer,""
tt0039370,9,nm0363316,composer,""
tt0039372,7,nm0775082,composer,""
tt0039377,9,nm0338004,composer,""
tt0039389,7,nm0006275,composer,""
tt0039396,9,nm0804165,composer,""
tt0039398,9,nm0339346,composer,""
tt0039402,9,nm0006119,composer,""
tt0039409,7,nm0804165,composer,""
tt0039410,10,nm0344402,composer,""
tt0039416,9,nm0000055,composer,""
tt0039417,10,nm0744021,composer,""
tt0039419,8,nm0338948,composer,""
tt0039420,9,nm0002136,composer,""
tt0039421,10,nm0561963,composer,""
tt0039423,8,nm0006136,composer,""
tt0039434,9,nm0006064,composer,""
tt0039437,9,nm0006147,composer,""
tt0039438,10,nm0006052,composer,""
tt0039439,9,nm0775082,composer,""
tt0039441,9,nm0775082,composer,""
tt0039442,7,nm0006280,composer,""
tt0039451,10,nm0097067,composer,""
tt0039456,8,nm0006052,composer,""
tt0039463,10,nm0775082,composer,""
tt0039472,9,nm0363316,composer,""
tt0039478,8,nm0005952,composer,""
tt0039479,10,nm0339346,composer,""
tt0039484,10,nm0804244,composer,""
tt0039485,8,nm0071280,composer,""
tt0039486,10,nm0006307,composer,""
tt0039490,7,nm0251516,composer,""
tt0039492,10,nm0712712,composer,""
tt0039495,8,nm0554353,composer,""
tt0039501,9,nm0338004,composer,""
tt0039503,9,nm0505542,composer,""
tt0039504,9,nm0005945,composer,""
tt0039512,9,nm0005952,composer,""
tt0039515,8,nm0006052,composer,""
tt0039516,8,nm0651527,composer,""
tt0039530,9,nm0860335,composer,""
tt0039539,8,nm0820289,composer,""
tt0039543,8,nm0414739,composer,""
tt0039543,9,nm0635059,composer,""
tt0039545,8,nm0811023,composer,""
tt0039556,10,nm0006203,composer,""
tt0039563,9,nm0578968,composer,""
tt0039568,9,nm0363316,composer,""
tt0039581,10,nm0006323,composer,""
tt0039582,8,nm0006128,composer,""
tt0039583,9,nm0005945,composer,""
tt0039586,10,nm0006270,composer,""
tt0039594,10,nm0311585,composer,""
tt0039595,8,nm0002202,composer,""
tt0039600,10,nm0111004,composer,""
tt0039607,9,nm0006006,composer,""
tt0039627,8,nm0006082,composer,""
tt0039628,8,nm0006203,composer,""
tt0039634,8,nm0123431,composer,""
tt0039636,7,nm0006119,composer,""
tt0039645,9,nm0006040,composer,""
tt0039649,8,nm0423947,composer,""
tt0039649,9,nm0006314,composer,""
tt0039650,7,nm0616333,composer,""
tt0039651,8,nm0756905,composer,""
tt0039657,9,nm0076709,composer,""
tt0039659,10,nm0006302,composer,""
tt0039660,9,nm0000077,composer,""
tt0039666,10,nm0000077,composer,""
tt0039668,8,nm0006064,composer,""
tt0039676,7,nm0005944,composer,""
tt0039677,8,nm0005944,composer,""
tt0039682,8,nm0556280,composer,""
tt0039686,10,nm0000067,composer,""
tt0039688,10,nm0236740,composer,""
tt0039689,10,nm0002202,composer,""
tt0039698,9,nm0006040,composer,""
tt0039701,9,nm0006100,composer,""
tt0039716,9,nm0458507,composer,""
tt0039716,10,nm0761988,composer,""
tt0039725,10,nm0000077,composer,""
tt0039730,8,nm0006036,composer,""
tt0039735,8,nm0587366,composer,""
tt0039737,8,nm0000070,composer,""
tt0039739,10,nm0530117,composer,""
tt0039748,9,nm0505542,composer,""
tt0039750,10,nm0006037,composer,""
tt0039757,9,nm0000067,composer,""
tt0039761,9,nm0005947,composer,""
tt0039768,9,nm0804244,composer,""
tt0039772,8,nm0002202,composer,""
tt0039783,9,nm0005956,composer,""
tt0039787,8,nm0775082,composer,""
tt0039793,8,nm0231769,composer,""
tt0039797,9,nm0339346,composer,""
tt0039800,8,nm0388409,composer,""
tt0039806,10,nm0006307,composer,""
tt0039810,8,nm0796063,composer,""
tt0039811,9,nm0005945,composer,""
tt0039815,10,nm0006275,composer,""
tt0039816,9,nm0130065,composer,""
tt0039820,7,nm0130065,composer,""
tt0039821,9,nm0577317,composer,""
tt0039822,7,nm0083887,composer,""
tt0039823,6,nm0006330,composer,""
tt0039825,6,nm0006128,composer,""
tt0039826,9,nm0002202,composer,""
tt0039829,9,nm0005945,composer,""
tt0039834,8,nm0902553,composer,""
tt0039842,9,nm0006058,composer,""
tt0039846,8,nm0617979,composer,""
tt0039852,7,nm0000067,composer,""
tt0039865,9,nm0006130,composer,""
tt0039871,8,nm0369075,composer,""
tt0039873,8,nm0000082,composer,""
tt0039881,9,nm0006275,composer,""
tt0039883,10,nm0005944,composer,""
tt0039887,10,nm0006275,composer,""
tt0039892,9,nm0000077,composer,""
tt0039893,10,nm0006130,composer,""
tt0039895,9,nm0301249,composer,""
tt0039896,9,nm0002202,composer,""
tt0039897,8,nm0577317,composer,""
tt0039901,9,nm0006275,composer,""
tt0039908,10,nm0006275,composer,""
tt0039926,9,nm0000077,composer,""
tt0039927,10,nm0363316,composer,""
tt0039935,9,nm0811023,composer,""
tt0039936,9,nm0006006,composer,""
tt0039937,10,nm0000070,composer,""
tt0039938,9,nm0006307,composer,""
tt0039941,10,nm0000077,composer,""
tt0039947,8,nm0828259,composer,""
tt0039949,9,nm0118893,composer,""
tt0039954,9,nm0241812,composer,""
tt0039960,9,nm0443033,composer,""
tt0039966,9,nm0000065,composer,""
tt0039969,8,nm0000070,composer,""
tt0039973,10,nm0006270,composer,""
tt0039975,10,nm0006040,composer,""
tt0039984,9,nm0930240,composer,""
tt0039987,6,nm0006343,composer,""
tt0039994,9,nm0006087,composer,""
tt0039999,8,nm0007637,composer,""
tt0040000,9,nm0006058,composer,""
tt0040002,7,nm0000067,composer,""
tt0040009,7,nm0955455,composer,""
tt0040012,8,nm0657584,composer,""
tt0040016,8,nm0006057,composer,""
tt0040064,10,nm0006119,composer,""
tt0040067,7,nm0304366,composer,""
tt0040072,10,nm0005945,composer,""
tt0040087,8,nm0006302,composer,""
tt0040089,10,nm0006128,composer,""
tt0040090,9,nm0006158,composer,""
tt0040092,10,nm0744021,composer,""
tt0040096,10,nm0306397,composer,""
tt0040098,10,nm0483101,composer,""
tt0040102,9,nm0005945,composer,""
tt0040104,8,nm0000710,composer,""
tt0040106,10,nm0354531,composer,""
tt0040109,10,nm0344402,composer,""
tt0040112,8,nm0006159,composer,""
tt0040113,8,nm0006275,composer,""
tt0040114,7,nm0006330,composer,""
tt0040141,9,nm0006147,composer,""
tt0040142,9,nm0911518,composer,""
tt0040148,7,nm0559844,composer,""
tt0040154,8,nm0452992,composer,""
tt0040155,9,nm0006130,composer,""
tt0040156,8,nm0006057,composer,""
